id;no;url;votes;created_at;updated_at;airdate;notes
4b86d2fe28448251e700000d;242;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-242-a-98958/;44;2008-10-30 10:12:51;2010-03-18 07:37:00;2006-03-30 00:00:00;
4b86d2fe28448251e700000e;243;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-243-a-99309/;38;2008-10-30 10:12:54;2010-03-18 07:37:00;2006-04-06 00:00:00;
4b86d2fe28448251e700000f;244;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-244-a-99635/;41;2008-10-30 10:12:57;2010-03-18 07:37:00;2006-04-13 00:00:00;
4b86d2fe28448251e7000010;245;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-245-a-99906/;51;2008-10-30 10:12:59;2010-03-18 07:37:00;2006-04-20 00:00:00;
4b86d2fe28448251e7000011;246;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-246-a-100306/;45;2008-10-30 10:13:02;2010-03-18 07:37:00;2006-04-27 00:00:00;
4b86d2fe28448251e7000012;247;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-247-a-100673/;40;2008-10-30 10:13:05;2010-03-18 07:37:00;2006-05-04 00:00:00;
4b86d2fe28448251e7000013;248;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-248-a-101034/;46;2008-10-30 10:13:08;2010-03-18 07:37:00;2006-05-11 00:00:00;
4b86d2fe28448251e7000014;249;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-249-a-101574/;62;2008-10-30 10:13:10;2010-03-18 07:37:00;2006-05-18 00:00:00;
4b86d2fe28448251e7000015;250;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-250-live-101968/;299;2008-10-30 10:07:38;2010-04-08 16:30:13;2006-05-25 00:00:00;8 hour show. Live from Asta, The Hague, The Netherlands
4b86d2fe28448251e7000016;251;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-251-a-102319/;34;2008-10-30 10:07:41;2010-03-18 07:37:00;2006-06-01 00:00:00;
4b86d2fe28448251e7000017;252;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-252-a-102818/;32;2008-10-30 10:07:44;2010-03-18 07:37:00;2006-06-08 00:00:00;
